"Remove_Group","optGrpID","optGrpName","optGrpName2","optGrpName3","optGrpWorkingName","optType","optFlags","optGrpSelect"
"0","1441","Choose Size","","","Sizes-4300 P/Met 4oz","2","0","1"
"0","1005","Choose Size","","","Sizes-4300 P/Met NO GAL","2","0","1"
"0","1448","Choose Size","","","Sizes-4400 Flair 16","2","0","1"
"0","1449","Choose Size","","","Sizes-4400 Flair 4","2","0","1"
"0","1447","Choose Size","","","Sizes-4400 Flair 4/16","2","0","1"
"0","164","Choose Size","","","Sizes-4400 Gem","2","0","1"
"0","1451","Choose Size","","","Sizes-4400 Hi-Lite +32","2","0","1"
"0","1453","Choose Size","","","Sizes-4400 Hi-Lite 16","2","0","1"
"0","1452","Choose Size","","","Sizes-4400 Hi-Lite 4","2","0","1"
"0","426","Choose Size","","","Sizes-4400 Hi-Lite 4/16","2","0","1"
"0","165","Choose Size","","","Sizes-4440/4445","2","0","1"
"0","166","Choose Size","","","Sizes-4441","2","0","1"
"0","167","Choose Size","","","Sizes-4442","2","0","1"
"0","168","Choose Size","","","Sizes-4443","2","0","1"
"0","169","Choose Size","","","Sizes-4444","2","0","1"
"0","170","Choose Size","","","Sizes-4446","2","0","1"
"0","1450","Choose Size","","","Sizes-4446 16oz","2","0","1"
"0","1163","Choose Size","","","Sizes-4500 16/32 only","2","0","1"
"0","1284","Choose Size","","","Sizes-4500 32 only","2","0","1"
"0","173","Choose Size","","","Sizes-4520-26/4501-07","2","0","1"
"0","1455","Choose Size","","","Sizes-4520-26/4501-07 +32","2","0","1"
"0","1454","Choose Size","","","Sizes-4520-26/4501-07 16 ONLY","2","0","1"
"0","1634","Choose Size","","","Sizes-4520-26/4501-07 16/32","2","0","1"
"0","1465","Choose Size","","","Sizes-4520-26/4501-07 4oz ONLY","2","0","1"
"0","171","Choose Size","","","Sizes-4580/86/88","2","0","1"
"0","1483","Choose Size","","","Sizes-4580/86/88 *16/32 ONLY","2","0","1"
"0","172","Choose Size","","","Sizes-4581-85/4587/89-90","2","0","1"
"0","1435","Choose Size","","","Sizes-4581-85/4587/89-90 *32oz ONLY","2","0","1"
"0","1412","Choose Size","","","Sizes-4581-85/4587/89-90 16/32","2","0","1"
"0","1456","Choose Size","","","Sizes-4581-85/4587/89-90 4/32","2","0","1"
"0","1458","Choose Size","","","Sizes-4600 16/32","2","0","1"
"0","1105","Choose Size","","","Sizes-4600 16oz","2","0","1"
"0","1459","Choose Size","","","Sizes-4600 32","2","0","1"
"0","1457","Choose Size","","","Sizes-4600 4/16","2","0","1"
"0","175","Choose Size","","","Sizes-4600 4oz","2","0","1"
"0","222","Sizes Available","","","Sizes-838","2","0","1"
"0","183","Choose Size","","","Sizes-Aeroflash","2","0","1"
"0","224","Sizes Available","","","Sizes-AJ","2","0","1"
"0","202","Choose Size","","","Sizes-Aqua","2","0","1"
"0","1055","Choose Size","","","Sizes-Aqua Flow Hot Tracer (16/32)","2","0","1"
"0","1472","Choose Size","","","Sizes-Aqua Flow Hot/Op (16)","2","0","1"
"0","1034","Choose Size","","","Sizes-Aqua Flow Hot/Op (16/32)","2","0","1"
"0","960","Choose Size","","","Sizes-Aqua Flow Hot/Op (16/32/G)","2","0","1"
"0","1661","Choose Size","","","Sizes-Aqua Flow Hot/Op (32)","2","0","1"
"0","1040","Choose Size","","","Sizes-Aqua Flow Hot/Op (4/16/32)","2","0","1"
"0","962","Choose Size","","","Sizes-Aqua Flow Hot/Op (4/16/32/G)","2","0","1"
"0","1033","Choose Size","","","Sizes-Aqua Flow Hot/Op (8/16/32)","2","0","1"
"0","961","Choose Size","","","Sizes-Aqua Flow Hot/Op (8/16/32/G)","2","0","1"
"0","204","Choose Size","","","Sizes-Aqua Flow Hot/Op (ALL)","2","0","1"
"0","1038","Choose Size","","","Sizes-Aqua Flow Hot/Op (NO Gal)","2","0","1"
"0","1662","Choose Size","","","Sizes-Aqua Flow Hot/Op BLUE/AQUA (16)","2","0","1"
"0","1344","Choose Size","","","Sizes-Aqua Flow Hot/Op BLUE/AQUA (16/32)","2","0","1"
"0","1648","Choose Size","","","Sizes-Aqua Flow T (16)","2","0","1"
"0","1035","Choose Size","","","Sizes-Aqua Flow T (16/32)","2","0","1"
"0","203","Choose Size","","","Sizes-Aqua Flow T (16/32/G)","2","0","1"
"0","1663","Choose Size","","","Sizes-Aqua Flow T (32)","2","0","1"
"0","1036","Choose Size","","","Sizes-Aqua Flow T (4/16/32)","2","0","1"
"0","966","Choose Size","","","Sizes-Aqua Flow T (4/16/32/G)","2","0","1"
"0","1037","Choose Size","","","Sizes-Aqua Flow T (8/16/32)","2","0","1"
"0","965","Choose Size","","","Sizes-Aqua Flow T (8/16/32/G)","2","0","1"
"0","963","Choose Size","","","Sizes-Aqua Flow T (ALL)","2","0","1"
"0","1039","Choose Size","","","Sizes-Aqua Flow T (NO Gal)","2","0","1"
"0","324","Select Size","","","Sizes-Aztek Gravity Side","2","0","1"
"0","323","Select Size","","","Sizes-Aztek Side","2","0","1"
"0","624","Choose Size","","","Sizes-BC KIT","2","0","1"
"0","298","Sizes Available","","","Sizes-Black blanks","2","0","1"
"0","903","Select Gun","","","Sizes-BLKLPH400","2","0","1"
"0","899","Select Gun","","","Sizes-BLKLPH50","2","0","1"
"0","900","Select Gun","","","Sizes-BLKLPH80","2","0","1"
"0","902","Select Gun","","","Sizes-BLKLS400","2","0","1"
"0","1089","Select Gun","","","Sizes-BLKLS400E","2","0","1"
"0","901","Select Gun","","","Sizes-BLKRG3","2","0","1"
"0","307","Please Select","","","Sizes-Blue Fine Line","2","0","1"
"0","237","Sizes Available","","","Sizes-Bpres","2","0","1"
"0","326","Select Size","","","Sizes-Canvas 1/2","2","0","1"
"0","325","Select Size","","","Sizes-Canvas 1-1/2","2","0","1"
"0","686","Choose Size","","","Sizes-CM6","2","0","1"
"0","180","Choose Size","","","Sizes-Comart","2","0","1"
"0","1149","Choose Size","","","Sizes-Comart 4 & 16","2","0","1"
"0","1627","Choose Size","","","Sizes-Comart 4oz Only","2","0","1"
"0","182","Choose Size","","","Sizes-Comart Cleaner","2","0","1"
"0","670","Choose Size","","","Sizes-Createx Fluor. Set","2","0","1"
"0","672","Choose Size","","","Sizes-Createx Iridescent Set","2","0","1"
"0","669","Choose Size","","","Sizes-Createx Op. Set","2","0","1"
"0","671","Choose Size","","","Sizes-Createx Pearl Set","2","0","1"
"0","668","Choose Size","","","Sizes-Createx Trans Set","2","0","1"
"0","590","Select Size","","","Sizes-Crescent 9208","2","0","1"
"0","229","Sizes Available","","","Sizes-DC Flatliner","2","0","1"
"0","1085","Sizes Available","","","Sizes-DC MM","2","0","1"
"0","1086","Sizes Available","","","Sizes-DC MS","2","0","1"
"0","702","Choose Size","","","Sizes-Dura","2","0","1"
"0","684","Choose Size","","","Sizes-Evercoat Car Cover","2","0","1"
"0","241","Sizes Available","","","Sizes-F/L","2","0","1"
"0","655","Choose Size","","","Sizes-FBC KIT","2","0","1"
"0","189","Choose Size","","","Sizes-Frosty Pearls","2","0","1"
"0","245","Sizes Available","","","Sizes-Glawson","2","0","1"
"0","206","Choose Size","","","Sizes-Grafix Frisk Roll","2","0","1"
"0","600","Choose Size","","","Sizes-Grafix Frisk Sheet","2","0","1"
"0","308","Select Size","","","Sizes-Green Fine Line","2","0","1"
"0","309","Please Select","","","Sizes-Green Masking Tape","2","0","1"
"0","140","Available In These Sizes","","","Sizes-H","2","0","1"
"0","226","Sizes Available","","","Sizes-Hannukaine","2","0","1"
"0","913","Select Size","","","Size-Shirts","2","0","1"
"0","1090","Select Size","","","Size-Shirts Red/Ivory","2","0","1"
"0","504","Select Size","","","Size-Shirts Staff","2","0","1"
"0","142","Sizes Available","","","Sizes-HOSEMT","2","0","1"
"0","235","Sizes Available","","","Sizes-Iridescent","2","0","1"
"0","246","Sizes Available","","","Sizes-Jet Stroke","2","0","1"
"0","430","Select Size","","","Sizes-Kafk Script","2","0","1"
"0","856","Choose Size","","","Sizes-Kafka Brush Oil","2","0","1"
"0","234","Sizes Available","","","Sizes-Kafka Long","2","0","1"
"0","233","Sizes Available","","","Sizes-Kafka Signature","2","0","1"
"0","1471","Sizes Available","","","Sizes-Kafka Signature O/S","2","0","1"
"0","592","Choose Size","","","Sizes-Kafka Smooth Stroke","2","0","1"
"0","569","Sizes Available","","","Sizes-KBC (17,19)","2","0","1"
"0","620","Choose Size","","","Sizes-KBC KIT","2","0","1"
"0","622","Choose Size","","","Sizes-KK KIT","2","0","1"
"0","619","Choose Size","","","Sizes-Lazer Line Heads","2","0","1"
"0","591","Select Size","","","Sizes-Letramax Hot Pres","2","0","1"
"0","334","Select Size","","","Sizes-LPH100","2","0","1"
"0","428","Select Size","","","Sizes-LPH300","2","0","1"
"0","335","Select Size","","","Sizes-LPH400","2","0","1"
"0","431","Select Size","","","Sizes-LPH400-LVB","2","0","1"
"0","576","Select Size & Cup","","","Sizes-LPH400LVX","2","0","1"
"0","867","Select Size","","","Sizes-LPH400SCS","2","0","1"
"0","337","Select Size","","","Sizes-LPH50","2","0","1"
"0","429","Select Size","","","Sizes-LPH80","2","0","1"
"0","866","Select Size","","","Sizes-LPH80SCS","2","0","1"
"0","240","Sizes Available","","","Sizes-M/B","2","0","1"
"0","239","Sizes Available","","","Sizes-M/L","2","0","1"
"0","243","Sizes Available","","","Sizes-Mach1","2","0","1"
"0","626","Choose Size","","","Sizes-MB KIT","2","0","1"
"0","625","Choose Size","","","Sizes-MBC KIT","2","0","1"
"0","639","Choose Size","","","Sizes-NE KIT","2","0","1"
"0","249","Lenghts Available","","","Sizes-Paasche Hose","2","0","1"
"0","236","Sizes Available","","","Sizes-Pearl Createx","2","0","1"
"0","314","Sizes Available","","","Sizes-Poly Brush","2","0","1"
"0","315","Sizes Available","","","Sizes-Poly Roller","2","0","1"
"0","1087","Sizes Available","","","Sizes-QM-D","2","0","1"
"0","227","Sizes Available","","","Sizes-Quinn Brown","2","0","1"
"0","228","Sizes Available","","","Sizes-Quinn Grey","2","0","1"
"0","184","Choose Size","","","Sizes-Regular Flake","2","0","1"
"0","906","Choose Size","","","Sizes-Regular Flake 4oz / 6oz","2","0","1"
"0","338","Select Size","","","Sizes-RG3","2","0","1"
"0","316","Sizes Available","","","Sizes-Roller Handle","2","0","1"
"0","701","Choose Size","","","Sizes-S/B","2","0","1"
"0","1645","Choose Size","","","Sizes-S/B 4oz","2","0","1"
"0","673","Choose Size","","","Sizes-SAS Respirator","2","0","1"
"0","685","Choose Size","","","Sizes-SBMM","2","0","1"
"0","247","Sizes Available","","","Sizes-Series 127","2","0","1"
"0","424","Sizes Available","","","Sizes-Series 20","2","0","1"
"0","425","Sizes Available","","","Sizes-Series 522","2","0","1"
"0","253","Sizes Available","","","Sizes-Series 75","2","0","1"
"0","859","Sizes Available","","","Sizes-Series K13","2","0","1"
"0","912","Sizes Available","","","Sizes-Series Squatch Watch","2","0","1"
"0","621","Choose Size","","","Sizes-SG KIT","2","0","1"
"0","185","Choose Suze","","","Sizes-Shifty 1/2/3/5","2","0","1"
"0","186","Choose Size","","","Sizes-Shifty Flake","2","0","1"
"0","317","Sizes Available","","","Sizes-Smoothie","2","0","1"
"0","190","Choose Size","","","Sizes-Special/Ghost Pearls","2","0","1"
"0","223","Sizes Available","","","Sizes-SwirlyQ","2","0","1"
"0","201","Choose Size","","","Sizes-Tattoo","2","0","1"
"0","310","Choose Size","","","Sizes-Tip Flow","2","0","1"
"0","205","Choose Size","","","Sizes-Top Binder","2","0","1"
"0","15","Sizes Available","","","Sizes-Trans/Flo/Opaque Createx","2","0","1"
"0","1616","Sizes Available","","","Sizes-Trans/Flo/Opaque Createx - 16 O/S","2","0","1"
"0","1664","Sizes Available","","","Sizes-Trans/Flo/Opaque Createx - 16/32 O/S","2","0","1"
"0","1633","Sizes Available","","","Sizes-Trans/Flo/Opaque Createx - 32 O/S","2","0","1"
"0","20","Sizes","","","Sizes-Transparent Base","2","0","1"
"0","231","Sizes Available","","","Sizes-Typhoon","2","0","1"
"0","181","Choose Size","","","Sizes-Varnish","2","0","1"
"0","254","Chooses Nozzle Size","","","Sizes-Vega 2000","2","0","1"
"0","329","Select Size","","","Sizes-Velvet Tool","2","0","1"
"0","989","Choose Size","","","Sizes-Virtus KIT","2","0","1"
"0","207","Choose Size","","","Sizes-Virtus MS","2","0","1"
"0","225","Sizes Available","","","Sizes-Virus","2","0","1"
"0","139","Available In These Sizes","","","Sizes-VL","2","0","1"
"0","230","Sizes Available","","","Sizes-Vortex","2","0","1"
"0","339","Select Size","","","Sizes-W100","2","0","1"
"0","336","Select Size","","","Sizes-W400","2","0","1"
"0","682","Select Size","","","Sizes-W400LV","2","0","1"
"0","1364","Select Size","","","Sizes-W400WBX","2","0","1"
"0","873","Choose Size","","","Sizes-Wicked Cleaner","2","0","1"
"0","651","Choose Size","","","Sizes-Wicked Reducer","2","0","1"
"0","716","Choose Size","","","Sizes-Wicked Trans Base","2","0","1"
"0","232","Sizes Available","","","Sizes-Xcaliber","2","0","1"
"0","998","Select Size","","","Sizes-Yurek 4 & 16","2","0","1"
"0","1143","Select Size","","","Sizes-Yurek 4 & 16 TOPCOAT","2","0","1"
"0","330","Select Size","","","Sizes-Yurek 4, 16 & 32","2","0","1"
"0","1141","Select Size","","","Sizes-Yurek Flo/Met 4 & 32","2","0","1"
"0","1376","Select Combo","","","Skull Cap Combo 2PK","2","0","1"
"0","1118","Sizes Available","","","Smoothie 2","2","0","1"
"0","1366","Select Color","","","Speed Shapes Color","2","4","1"
"0","1367","Select Quantity","","","Speed Shapes Qty","2","4","1"
"0","1474","Select Quantity","","","Speed Shapes Qty CLEAR","2","4","1"
"0","349","Select Size","","","Spray Mask","2","0","1"
"0","1395","Select Hardener","","","Spray Max Nozzles 3746214","2","0","1"
"0","809","Select Sheen","","","Spray Max Trim Black","2","0","1"
"0","318","Select Color","","","Staedtler","2","0","1"
"0","661","Choose Paint","","","Starter Makeup Kit","2","0","1"
"0","648","Select Burner","","","Stencil Burner","2","0","1"
"0","348","Select Size","","","Stencil Pellon","2","0","1"
"0","360","Select Strainer Mesh","","","Strainers","2","0","1"
"0","804","Select Strainer KIT","","","Strainers KIT","2","0","1"
"0","345","Select Size","","","Stretch Mask F101 F102","2","0","1"
"0","990","Select Size","","","Super Nova Entech","2","0","1"
"0","721","Select Size","","","Super Nova LS","2","0","1"
"0","722","Super Nova WS","","","Super Nova WS","2","0","1"
"0","415","Select Size","","","System One Perfect Cut","2","0","1"
"0","807","Select Size","","","System One Pro Cut","2","0","1"
"0","929","Select Size","","","System One Production Cut HD","2","0","1"
"0","1156","Select Hardener","","","Tamco Hardener for HC2104-G  (HH-7600 Series)","2","0","1"
"0","1164","Select Hardener","","","Tamco Hardener for HC2104-Q  (HH-7600 Series)","2","0","1"
"0","1400","Select Hardener","","","Tamco Hardener for HC2105 Gallon Kit","2","0","1"
"0","1401","Select Hardener","","","Tamco Hardener for HC2105 Quart Kit","2","0","1"
"0","1166","Select Hardener","","","Tamco Hardener for HC9500-G  (HH-7600 Series)","2","0","1"
"0","1165","Select Hardener","","","Tamco Hardener for HC9500-Q  (HH-7600 Series)","2","0","1"
"0","1167","Select Hardener","","","Tamco Hardener for HI-IMPACT-G  (HH-7600 Series)","2","0","1"
"0","1168","Select Hardener","","","Tamco Hardener for HI-IMPACT-Q  (HH-7600 Series)","2","0","1"
"0","1405","Optional Reducer","","","Tamco Reducer for Gallon Mixing","-2","0","1"
"0","1402","Optional Reducer","","","Tamco Reducer for HC2105 Gallon Kit","-2","0","1"
"0","1403","Optional Reducer","","","Tamco Reducer for HC2105 Quart Kit","-2","0","1"
"0","657","Choose Size","","","Tekna HVLP Waterborne","2","0","1"
"0","1462","Select Finish","","","The Last Gun Rack Color","2","0","1"
"0","1276","Additional Trigger Options","","","Trigger Options CM (A/B/SB/C)","-2","0","0"
"0","1277","Additional Trigger Options","","","Trigger Options CM (C+)","-2","0","0"
"0","1275","Additional Trigger Options","","","Trigger Options CM (V2)","-2","0","0"
"0","1282","Additional Trigger Options","","","Trigger Options CM (V2) BLACK-OPS Coated","-2","0","0"
"0","1280","Additional Trigger Options","","","Trigger Options Eclipse/Revolution","-2","0","0"
"0","1281","Additional Trigger Options","","","Trigger Options Eclipse/Revolution - BLACK-OPS Coated","-2","0","0"
"0","513","Additional Trigger Options","","","Trigger Options HP(A/B/SB)","-2","0","0"
"0","1273","Additional Trigger Options","","","Trigger Options HP(C/ All Hi Line)","-2","0","0"
"0","1278","Additional Trigger Options","","","Trigger Options Kustom (CM/CH)","-2","0","0"
"0","1279","Additional Trigger Options","","","Trigger Options Kustom (CS)","-2","0","0"
"0","1132","Select Catalyst","","","UA Catalyst","2","0","1"
"0","435","Select Size","","","Ultra Mask","2","0","1"
"0","409","Select Grit","","","Unigrit","2","0","1"
"0","747","Optional Upgrades","","","Upgrades Avanti","-2","0","1"
"0","854","Trigger Upgrades","","","Upgrades-CM-C+ (Round Button)","-2","0","0"
"0","972","Round Button Trigger","","","Upgrades-CM-C+ (sig. series coated)","-2","0","0"
"0","1027","Trigger Upgrades","","","Upgrades-CM-C+ (Square Trig)","-2","0","0"
"0","1015","Square Button Trigger","","","Upgrades-CM-KCM (sig. series coated)","-2","0","0"
"0","154","Optional Upgrades","","","Upgrades-HP c, bc","-2","0","0"
"0","537","Select Thread","","","URP","2","0","1"
"0","1224","Abrasive Pads","","","Valley Kustoms Sand Discs","-2","4","1"
"0","1227","Abrasive Pads","","","Valley Kustoms Sand Discs SINGLES","-2","4","1"
"0","1239","Choose Size","","","Valley Kustoms Sizing","2","0","1"
"0","949","Vintage Flatz","","","Vintage Activator","2","0","1"
"0","948","Vintage Flatz","","","Vintage Activator Flat","2","0","1"
"0","440","Select Size","","","Virus II","2","0","1"
"0","369","Select Size","","","VL Glass","2","0","1"
"0","1429","Select Size Option","","","VsionAir Canvas Jig","2","0","1"
"0","1427","Select Style","","","VsionAir Independent Airbrush Workstation A3/A4","2","0","1"
"0","1431","Optional Table Clamp","","","VsionAir Table Clamp","-2","0","1"
"0","1428","Select Size Option","","","VsionAir Toolbar Rig","2","0","1"
"0","1430","Optional Feet","","","VsionAir Tripod Crown Feet","-2","0","1"
"0","812","Select Gun Size","","","W101AG","2","0","1"
"0","1133","Choose Size","","","W357 Sizes","2","0","1"
"0","1665","Choose Size","","","Wicked Cosmic Sparkle Colors","2","0","1"
"0","715","Choose Size","","","Wicked Detail Colors","2","0","1"
"0","1112","Choose Size","","","Wicked Detail Universal Fleshtone","2","0","1"
"0","736","Choose Size","","","Wicked FL Colors","2","0","1"
"0","1635","Choose Size","","","Wicked FL Colors 32 O/S","2","0","1"
"0","1668","Choose Size","","","Wicked Flair Colors","2","0","1"
"0","1669","Choose Size","","","Wicked Flair Silver Spectrum","2","0","1"
"0","904","Choose Size","","","Wicked Flat White","2","0","1"
"0","1136","Choose Size","","","Wicked Gloss Black W018","2","0","1"
"0","1647","Choose Size","","","Wicked Gloss White W017","2","0","1"
"0","793","Choose Size","","","Wicked glow","2","0","1"
"0","1113","Choose Size","","","wicked glow white (no 8oz)","2","0","1"
"0","1667","Choose Size","","","Wicked Hi-Lite Colors","2","0","1"
"0","1666","Choose Size","","","Wicked Hot Rod Sparkle Colors","2","0","1"
"0","1479","Choose Size","","","Wicked Metallic (Actress Gold) Colors","2","0","1"
"0","1408","Choose Size","","","Wicked Opaque Black/White","2","0","1"
"0","1407","Choose Size","","","Wicked Opaque Colors","2","0","1"
"0","746","Choose Size","","","Wicked Pearl, Metallic, Aluminum Colors","2","0","1"
"0","647","Choose Size","","","Wicked Transparent Colors","2","0","1"
"0","930","Select Size","","","Wood Canvas 1-1/2","2","0","1"
"0","411","Select Package QTY","","","X-2010","2","0","1"
"0","523","Select Size","","","Xtreme 5170","2","0","1"
"0","525","Select Size","","","Xtreme 5182","2","0","1"
