imageProduct,imageSrc,imageType,imageNumber
"FHSPFX2-3","prodimages/fhspfx23.png",0,0
"FHSPFX2-3","prodimages/fhspfx23.png",1,0
"FHSPFX2-4","prodimages/fhspfx24.png",0,0
"FHSPFX2-4","prodimages/fhspfx24.png",1,0
"FHSPFX2-5","prodimages/fhspfx2setsm.png",0,0
"FHSPFX2-5","prodimages/fhspfx2setlg.png",1,0
"FHSPFX-3","prodimages/spfx3.jpg",0,0
"FHSPFX-3","prodimages/spfx3.jpg",1,0
"FHSPFX-4","prodimages/spfx4.jpg",0,0
"FHSPFX-4","prodimages/spfx4.jpg",1,0
"FHSPFX-5","prodimages/spfx5.jpg",0,0
"FHSPFX-5","prodimages/spfx5.jpg",1,0
"FHSPFX-6","prodimages/spfx6.jpg",0,0
"FHSPFX-6","prodimages/spfx6.jpg",1,0
"FHSPFX-7","prodimages/splogo.jpg",0,0
"FHSPFX-7","prodimages/splogo.jpg",1,0
"FHTF-1","prodimages/TRUEFIRESET.gif",0,0
"FHTF-2","prodimages/tf2lg.gif",0,0
"FH-TFX1","prodimages/piracy templates/texturepack.gif",0,0
"FH-TFX1","prodimages/piracy templates/texturepack.gif",1,0
"FH-TFX2","prodimages/fhtfx2sm.png",0,0
"FH-TFX2","prodimages/fhtfx2lg.png",1,0
"FH-TFX3","prodimages/fhtfx3sm.png",0,0
"FH-TFX3","prodimages/fhtfx3lg.png",1,0
"FH-TFX3-SET","prodimages/tfx3x3sm.png",0,0
"FH-TFX3-SET","prodimages/tfx3x3lg.png",1,0
"FHTM-1","prodimages/FHTM1.gif",0,0
"FHTM-10","prodimages/FHTM10-Two Face Tiki copy.gif",0,0
"FHTM-11","prodimages/FHTM11-Tiki Joe copy.gif",0,0
"FHTM-12","prodimages/FHTM12-Freakin Tikis copy.gif",0,0
"FHTM-13","prodimages/FHTM13-Leilani copy.gif",0,0
"FHTM-2","prodimages/FHTM2.gif",0,0
"FHTM-3","prodimages/FHTM3.gif",0,0
"FHTM-4","prodimages/FHTM4.gif",0,0
"FHTM-5","prodimages/FHTM5.gif",0,0
"FHTM-6","prodimages/FHTM6.gif",0,0
"FHTM-8","prodimages/FHTM8-Tropic Tribals copy.gif",0,0
"FHTM-9","prodimages/FHTM9-Hula Spirit copy.gif",0,0
"FHTRM-1","prodimages/TRIBALMASTER-SET.gif",0,0
"FHTRM-2","prodimages/tm2set.gif",0,0
"FHV2DVD","prodimages/fhv2dvdsm.gif",0,0
"FHV2DVD","prodimages/fhv2dvd.gif",1,0
"FHVDVD","prodimages/fhvdvd.gif",0,0
"FHVKFX-1","prodimages/fhvkfx1.png",0,0
"FHVKFX-2","prodimages/fhvkfx2.png",0,0
"FHVKFX-3","prodimages/fhvkfx3.png",0,0
"FHVKFX-4","prodimages/fhvkfx4.png",0,0
"FHVKFX-5","prodimages/fhvkfx.jpg",0,0
"FH-WGFX1","prodimages/fhwgfx1.jpg",1,0
"FINEART-KIT","prodimages/illustrationkitlgsm.gif",0,0
"FINEART-KIT","prodimages/illustrationkitlg.gif",1,0
"FINLANT","prodimages/FinlanTsm.png",0,0
"FINLANT","prodimages/FinlanTlg.png",1,0
"FINLANT","prodimages/David_Finlanlg.png",1,1
"FIREFONT","prodimages/firehouse1.gif",0,0
"FIREFONT","prodimages/firehousefonts.gif",1,0
"FITYMI-BB","prodimages/fitymibbSM.png",0,0
"FITYMI-BB","prodimages/fitymibbLG.png",1,0
"FITYMI-T","prodimages/fitymiSM.png",0,0
"FITYMI-T","prodimages/fitymiLG.png",1,0
"FJAR","prodimages/fjar1sm.png",0,0
"FJAR","prodimages/fjar1lg.png",1,0
"FJAR-1oz","prodimages/fjarmini1sm.png",0,0
"FJAR-1oz","prodimages/fjarmini1lg.png",1,0
"FK50","prodimages/Fk50sm.png",0,0
"FK50","prodimages/Fk50lg.png",1,0
"FK55","prodimages/Fk55sm.png",0,0
"FK55","prodimages/Fk55lg.png",1,0
"FK-CHART","prodimages/fkchartsm1.png",0,0
"FK-CHART","prodimages/fkchartlg1.png",1,0
"FK-CHART","prodimages/fkchartlg2.png",1,1
"FKD01","prodimages/flakeking/fkd01sm.png",0,0
"FKD01","prodimages/fksizesSM.png",0,1
"FKD01","prodimages/flakeking/fkd01lg.png",1,0
"FKD01","prodimages/fksizesLG.png",1,1
"FKL01","prodimages/FlakeKing/flkchkcsm.png",0,0
"FKL01","prodimages/fksizesSM.png",0,1
"FKL01","prodimages/FlakeKing/flkchkclg.png",1,0
"FKL01","prodimages/fksizesLG.png",1,1
"FKL02","prodimages/flakeking/fkl02sm.png",0,0
"FKL02","prodimages/fksizesSM.png",0,1
"FKL02","prodimages/flakeking/fkl02lg.png",1,0
"FKL02","prodimages/fksizesLG.png",1,1
"FKL03","prodimages/flakeking/fkl03sm.png",0,0
"FKL03","prodimages/fksizesSM.png",0,1
"FKL03","prodimages/flakeking/fkl03lg.png",1,0
"FKL03","prodimages/fksizesLG.png",1,1
"FKL04","prodimages/flakeking/fkl04sm.png",0,0
"FKL04","prodimages/fksizesSM.png",0,1
"FKL04","prodimages/flakeking/fkl04lg.png",1,0
"FKL04","prodimages/fksizesLG.png",1,1
"FKL05","prodimages/flakeking/fkl05sm.png",0,0
"FKL05","prodimages/fksizesSM.png",0,1
"FKL05","prodimages/flakeking/fkl05lg.png",1,0
"FKL05","prodimages/fksizesLG.png",1,1
"FKL06","prodimages/flakeking/fkl06sm.png",0,0
"FKL06","prodimages/fksizesSM.png",0,1
"FKL06","prodimages/flakeking/fkl06lg.png",1,0
"FKL06","prodimages/fksizesLG.png",1,1
"FKL07","prodimages/flakeking/fkl07sm.png",0,0
"FKL07","prodimages/fksizesSM.png",0,1
"FKL07","prodimages/flakeking/fkl07lg.png",1,0
"FKL07","prodimages/fksizesLG.png",1,1
"FKL08","prodimages/flakeking/fkl08sm.png",0,0
"FKL08","prodimages/fksizesSM.png",0,1
"FKL08","prodimages/flakeking/fkl08lg.png",1,0
"FKL08","prodimages/fksizesLG.png",1,1
"FKL09","prodimages/flakeking/fkl09sm.png",0,0
"FKL09","prodimages/fksizesSM.png",0,1
"FKL09","prodimages/flakeking/fkl09lg.png",1,0
"FKL09","prodimages/fksizesLG.png",1,1
"FKL10","prodimages/flakeking/fkl10sm.png",0,0
"FKL10","prodimages/fksizesSM.png",0,1
"FKL10","prodimages/flakeking/fkl10lg.png",1,0
"FKL10","prodimages/fksizesLG.png",1,1
"FKL11","prodimages/flakeking/fkl11sm.png",0,0
"FKL11","prodimages/fksizesSM.png",0,1
"FKL11","prodimages/flakeking/fkl11lg.png",1,0
"FKL11","prodimages/fksizesLG.png",1,1
"FKL12","prodimages/flakeking/fkl12sm.png",0,0
"FKL12","prodimages/fksizesSM.png",0,1
"FKL12","prodimages/flakeking/fkl12lg.png",1,0
"FKL12","prodimages/fksizesLG.png",1,1
"FKL14","prodimages/flakeking/fkl14sm.png",0,0
"FKL14","prodimages/fksizesSM.png",0,1
"FKL14","prodimages/flakeking/fkl14lg.png",1,0
"FKL14","prodimages/fksizesLG.png",1,1
"FKL15","prodimages/flakeking/fkl15sm.png",0,0
"FKL15","prodimages/fksizesSM.png",0,1
"FKL15","prodimages/flakeking/fkl15lg.png",1,0
"FKL15","prodimages/fksizesLG.png",1,1
"FKL16","prodimages/flakeking/fkl16sm.png",0,0
"FKL16","prodimages/fksizesSM.png",0,1
"FKL16","prodimages/flakeking/fkl16lg.png",1,0
"FKL16","prodimages/fksizesLG.png",1,1
"FKL17","prodimages/flakeking/fkl17sm.png",0,0
"FKL17","prodimages/fksizesSM.png",0,1
"FKL17","prodimages/flakeking/fkl17lg.png",1,0
"FKL17","prodimages/fksizesLG.png",1,1
"FKL18","prodimages/flakeking/fkl18sm.png",0,0
"FKL18","prodimages/fksizesSM.png",0,1
"FKL18","prodimages/flakeking/fkl18lg.png",1,0
"FKL18","prodimages/fksizesLG.png",1,1
"FKL19","prodimages/flakeking/fkl19sm.png",0,0
"FKL19","prodimages/fksizesSM.png",0,1
"FKL19","prodimages/flakeking/fkl19lg.png",1,0
"FKL19","prodimages/fksizesLG.png",1,1
"FKL20","prodimages/flakeking/fkl20sm.png",0,0
"FKL20","prodimages/fksizesSM.png",0,1
"FKL20","prodimages/flakeking/fkl20lg.png",1,0
"FKL20","prodimages/fksizesLG.png",1,1
"FKL21","prodimages/flakeking/fkl21sm.png",0,0
"FKL21","prodimages/fksizesSM.png",0,1
"FKL21","prodimages/flakeking/fkl21lg.png",1,0
"FKL21","prodimages/fksizesLG.png",1,1
"FKL22","prodimages/FlakeKing/FLKchksm.png",0,0
"FKL22","prodimages/fksizesSM.png",0,1
"FKL22","prodimages/FlakeKing/FLKchkLG.png",1,0
"FKL22","prodimages/fksizesLG.png",1,1
"FKL23","prodimages/flakeking/fkl23sm.png",0,0
"FKL23","prodimages/fksizesSM.png",0,1
"FKL23","prodimages/flakeking/fkl23lg.png",1,0
"FKL23","prodimages/fksizesLG.png",1,1
"FKL24","prodimages/flakeking/fkl24sm.png",0,0
"FKL24","prodimages/fksizesSM.png",0,1
"FKL24","prodimages/flakeking/fkl24lg.png",1,0
"FKL24","prodimages/fksizesLG.png",1,1
"FKL25","prodimages/FlakeKing/FKL25sm.png",0,0
"FKL25","prodimages/fksizesSM.png",0,1
"FKL25","prodimages/FlakeKing/FKL25lg.png",1,0
"FKL25","prodimages/fksizesLG.png",1,1
"FKL26","prodimages/FlakeKing/FKL26sm.png",0,0
"FKL26","prodimages/fksizesSM.png",0,1
"FKL26","prodimages/FlakeKing/FKL26lg.png",1,0
"FKL26","prodimages/fksizesLG.png",1,1
"FKL27","prodimages/FlakeKing/FKL27sm.png",0,0
"FKL27","prodimages/fksizesSM.png",0,1
"FKL27","prodimages/FlakeKing/FKL27lg.png",1,0
"FKL27","prodimages/fksizesLG.png",1,1
"FKL28","prodimages/FlakeKing/FLKchkCSM.png",0,0
"FKL28","prodimages/fksizesSM.png",0,1
"FKL28","prodimages/FlakeKing/FLKchkCLG.png",1,0
"FKL28","prodimages/fksizesLG.png",1,1
"FKL29","prodimages/FlakeKing/FKL29sm.png",0,0
"FKL29","prodimages/fksizesSM.png",0,1
"FKL29","prodimages/FlakeKing/FKL29lg.png",1,0
"FKL29","prodimages/fksizesLG.png",1,1
"FKL30","prodimages/FlakeKing/FKL30sm.png",0,0
"FKL30","prodimages/fksizesSM.png",0,1
"FKL30","prodimages/FlakeKing/FKL30lg.png",1,0
"FKL30","prodimages/fksizesLG.png",1,1
"FKL31","prodimages/FlakeKing/FKL31sm.png",0,0
"FKL31","prodimages/fksizesSM.png",0,1
"FKL31","prodimages/FlakeKing/FKL31lg.png",1,0
"FKL31","prodimages/fksizesLG.png",1,1
"FKL32","prodimages/FlakeKing/FKL32sm.png",0,0
"FKL32","prodimages/fksizesSM.png",0,1
"FKL32","prodimages/FlakeKing/FKL32lg.png",1,0
"FKL32","prodimages/fksizesLG.png",1,1
"FKL33","prodimages/FlakeKing/FKL33sm.png",0,0
"FKL33","prodimages/fksizesSM.png",0,1
"FKL33","prodimages/FlakeKing/FKL33lg.png",1,0
"FKL33","prodimages/fksizesLG.png",1,1
"FKL34","prodimages/FlakeKing/FKL34sm.png",0,0
"FKL34","prodimages/fksizesSM.png",0,1
"FKL34","prodimages/FlakeKing/FKL34lg.png",1,0
"FKL34","prodimages/fksizesLG.png",1,1
"FKL35","prodimages/FlakeKing/FKL35sm.png",0,0
"FKL35","prodimages/fksizesSM.png",0,1
"FKL35","prodimages/FlakeKing/FKL35lg.png",1,0
"FKL35","prodimages/fksizesLG.png",1,1
"FKL36","prodimages/FlakeKing/FKL36sm.png",0,0
"FKL36","prodimages/fksizesSM.png",0,1
"FKL36","prodimages/FlakeKing/FKL36lg.png",1,0
"FKL36","prodimages/fksizesLG.png",1,1
"FKL37","prodimages/FlakeKing/FKL37sm.png",0,0
"FKL37","prodimages/fksizesSM.png",0,1
"FKL37","prodimages/FlakeKing/FKL37lg.png",1,0
"FKL37","prodimages/fksizesLG.png",1,1
"FKM01","prodimages/FlakeKing/flkchkcsm.png",0,0
"FKM01","prodimages/fksizesSM.png",0,1
"FKM01","prodimages/FlakeKing/flkchkclg.png",1,0
"FKM01","prodimages/fksizesLG.png",1,1
"FKM02","prodimages/FlakeKing/fkm02sm.png",0,0
"FKM02","prodimages/fksizesSM.png",0,1
"FKM02","prodimages/FlakeKing/fkm02lg.png",1,0
"FKM02","prodimages/fksizesLG.png",1,1
"FKM03","prodimages/FlakeKing/fkm03sm.png",0,0
"FKM03","prodimages/fksizesSM.png",0,1
"FKM03","prodimages/FlakeKing/fkm03lg.png",1,0
"FKM03","prodimages/fksizesLG.png",1,1
"FKM04","prodimages/FlakeKing/fkm04sm.png",0,0
"FKM04","prodimages/fksizesSM.png",0,1
"FKM04","prodimages/FlakeKing/fkm04lg.png",1,0
"FKM04","prodimages/fksizesLG.png",1,1
"FKM05","prodimages/FlakeKing/fkm05sm.png",0,0
"FKM05","prodimages/fksizesSM.png",0,1
"FKM05","prodimages/FlakeKing/fkm05lg.png",1,0
"FKM05","prodimages/fksizesLG.png",1,1
"FKM06","prodimages/FlakeKing/fkm06sm.png",0,0
"FKM06","prodimages/fksizesSM.png",0,1
"FKM06","prodimages/FlakeKing/fkm06lg.png",1,0
"FKM06","prodimages/fksizesLG.png",1,1
"FKM07","prodimages/FlakeKing/fkm07sm.png",0,0
"FKM07","prodimages/fksizesSM.png",0,1
"FKM07","prodimages/FlakeKing/fkm07lg.png",1,0
"FKM07","prodimages/fksizesLG.png",1,1
"FKM08","prodimages/FlakeKing/fkm08sm.png",0,0
"FKM08","prodimages/fksizesSM.png",0,1
"FKM08","prodimages/FlakeKing/fkm08lg.png",1,0
"FKM08","prodimages/fksizesLG.png",1,1
"FKM09","prodimages/FlakeKing/fkm09sm.png",0,0
"FKM09","prodimages/fksizesSM.png",0,1
"FKM09","prodimages/FlakeKing/fkm09lg.png",1,0
"FKM09","prodimages/fksizesLG.png",1,1
"FKM10","prodimages/FlakeKing/fkm10sm.png",0,0
"FKM10","prodimages/fksizesSM.png",0,1
"FKM10","prodimages/FlakeKing/fkm10lg.png",1,0
"FKM10","prodimages/fksizesLG.png",1,1
"FKM11","prodimages/FlakeKing/fkm11sm.png",0,0
"FKM11","prodimages/fksizesSM.png",0,1
"FKM11","prodimages/FlakeKing/fkm11lg.png",1,0
"FKM11","prodimages/fksizesLG.png",1,1
"FKM12","prodimages/FlakeKing/fkm12sm.png",0,0
"FKM12","prodimages/fksizesSM.png",0,1
"FKM12","prodimages/FlakeKing/fkm12lg.png",1,0
"FKM12","prodimages/fksizesLG.png",1,1
"FKM14","prodimages/FlakeKing/fkm14sm.png",0,0
"FKM14","prodimages/fksizesSM.png",0,1
"FKM14","prodimages/FlakeKing/fkm14lg.png",1,0
"FKM14","prodimages/fksizesLG.png",1,1
"FKM15","prodimages/FlakeKing/fkm15sm.png",0,0
"FKM15","prodimages/fksizesSM.png",0,1
"FKM15","prodimages/FlakeKing/fkm15lg.png",1,0
"FKM15","prodimages/fksizesLG.png",1,1
"FKM16","prodimages/FlakeKing/fkm16sm.png",0,0
"FKM16","prodimages/fksizesSM.png",0,1
"FKM16","prodimages/FlakeKing/fkm16lg.png",1,0
"FKM16","prodimages/fksizesLG.png",1,1
"FKM17","prodimages/FlakeKing/fkm17sm.png",0,0
"FKM17","prodimages/fksizesSM.png",0,1
"FKM17","prodimages/FlakeKing/fkm17lg.png",1,0
"FKM17","prodimages/fksizesLG.png",1,1
"FKM18","prodimages/FlakeKing/fkm18sm.png",0,0
"FKM18","prodimages/fksizesSM.png",0,1
"FKM18","prodimages/FlakeKing/fkm18lg.png",1,0
"FKM18","prodimages/fksizesLG.png",1,1
"FKM19","prodimages/FlakeKing/fkm19sm.png",0,0
"FKM19","prodimages/fksizesSM.png",0,1
"FKM19","prodimages/FlakeKing/fkm19lg.png",1,0
"FKM19","prodimages/fksizesLG.png",1,1
"FKM20","prodimages/FlakeKing/fkm20sm.png",0,0
"FKM20","prodimages/fksizesSM.png",0,1
"FKM20","prodimages/FlakeKing/fkm20lg.png",1,0
"FKM20","prodimages/fksizesLG.png",1,1
"FKM21","prodimages/FlakeKing/fkm21sm.png",0,0
"FKM21","prodimages/fksizesSM.png",0,1
"FKM21","prodimages/FlakeKing/fkm21lg.png",1,0
"FKM21","prodimages/fksizesLG.png",1,1
"FKM22","prodimages/FlakeKing/FLKchksm.png",0,0
"FKM22","prodimages/fksizesSM.png",0,1
"FKM22","prodimages/FlakeKing/FLKchklg.png",1,0
"FKM22","prodimages/fksizesLG.png",1,1
"FKM23","prodimages/FlakeKing/FKL23sm.png",0,0
"FKM23","prodimages/fksizesSM.png",0,1
"FKM23","prodimages/FlakeKing/FKL23lg.png",1,0
"FKM23","prodimages/fksizesLG.png",1,1
"FKM24","prodimages/FlakeKing/fkl24sm.png",0,0
"FKM24","prodimages/fksizesSM.png",0,1
"FKM24","prodimages/FlakeKing/fkl24lg.png",1,0
"FKM24","prodimages/fksizesLG.png",1,1
"FKM25","prodimages/FlakeKing/FKL25sm.png",0,0
"FKM25","prodimages/fksizesSM.png",0,1
"FKM25","prodimages/FlakeKing/FKL25lg.png",1,0
"FKM25","prodimages/fksizesLG.png",1,1
"FKM26","prodimages/FlakeKing/FKL26sm.png",0,0
"FKM26","prodimages/fksizesSM.png",0,1
"FKM26","prodimages/FlakeKing/FKL26lg.png",1,0
"FKM26","prodimages/fksizesLG.png",1,1
"FKM27","prodimages/FlakeKing/FKL27sm.png",0,0
"FKM27","prodimages/fksizesSM.png",0,1
"FKM27","prodimages/FlakeKing/FKL27lg.png",1,0
"FKM27","prodimages/fksizesLG.png",1,1
"FKM28","prodimages/FlakeKing/FLKchksm.png",0,0
"FKM28","prodimages/fksizesSM.png",0,1
"FKM28","prodimages/FlakeKing/FLKchkLG.png",1,0
"FKM28","prodimages/fksizesLG.png",1,1
"FKM29","prodimages/FlakeKing/FKL29sm.png",0,0
"FKM29","prodimages/fksizesSM.png",0,1
"FKM29","prodimages/FlakeKing/FKL29lg.png",1,0
"FKM29","prodimages/fksizesLG.png",1,1
"FKM30","prodimages/FlakeKing/FKL30sm.png",0,0
"FKM30","prodimages/fksizesSM.png",0,1
"FKM30","prodimages/FlakeKing/FKL30lg.png",1,0
"FKM30","prodimages/fksizesLG.png",1,1
"FKM31","prodimages/FlakeKing/FKL31sm.png",0,0
"FKM31","prodimages/fksizesSM.png",0,1
"FKM31","prodimages/FlakeKing/FKL31lg.png",1,0
"FKM31","prodimages/fksizesLG.png",1,1
"FKM32","prodimages/FlakeKing/FKL32sm.png",0,0
"FKM32","prodimages/fksizesSM.png",0,1
"FKM32","prodimages/FlakeKing/FKL32lg.png",1,0
"FKM32","prodimages/fksizesLG.png",1,1
"FKM33","prodimages/FlakeKing/FKL33sm.png",0,0
"FKM33","prodimages/fksizesSM.png",0,1
"FKM33","prodimages/FlakeKing/FKL33lg.png",1,0
"FKM33","prodimages/fksizesLG.png",1,1
"FKM34","prodimages/FlakeKing/FKL34sm.png",0,0
"FKM34","prodimages/fksizesSM.png",0,1
"FKM34","prodimages/FlakeKing/FKL34lg.png",1,0
"FKM34","prodimages/fksizesLG.png",1,1
"FKM35","prodimages/FlakeKing/FKL35sm.png",0,0
"FKM35","prodimages/fksizesSM.png",0,1
"FKM35","prodimages/FlakeKing/FKL35lg.png",1,0
"FKM35","prodimages/fksizesLG.png",1,1
"FKM36","prodimages/FlakeKing/FKL36sm.png",0,0
"FKM36","prodimages/fksizesSM.png",0,1
"FKM36","prodimages/FlakeKing/FKL36lg.png",1,0
"FKM36","prodimages/fksizesLG.png",1,1
"FKM37","prodimages/FlakeKing/FKL37sm.png",0,0
"FKM37","prodimages/fksizesSM.png",0,1
"FKM37","prodimages/FlakeKing/FKL37lg.png",1,0
"FKM37","prodimages/fksizesLG.png",1,1
"FKS01","prodimages/FlakeKing/FLKchkcsm.png",0,0
"FKS01","prodimages/fksizesSM.png",0,1
"FKS01","prodimages/FlakeKing/FLKchkcLG.png",1,0
"FKS01","prodimages/fksizesLG.png",1,1
"FKS02","prodimages/FlakeKing/fks02sm.png",0,0
"FKS02","prodimages/fksizesSM.png",0,1
"FKS02","prodimages/FlakeKing/fks02lg.png",1,0
"FKS02","prodimages/fksizesLG.png",1,1
"FKS03","prodimages/FlakeKing/fks03sm.png",0,0
"FKS03","prodimages/fksizesSM.png",0,1
"FKS03","prodimages/FlakeKing/fks03lg.png",1,0
"FKS03","prodimages/fksizesLG.png",1,1
"FKS07","prodimages/FlakeKing/fks07sm.png",0,0
"FKS07","prodimages/fksizesSM.png",0,1
"FKS07","prodimages/FlakeKing/fks07lg.png",1,0
"FKS07","prodimages/fksizesLG.png",1,1
"FKS08","prodimages/FlakeKing/fks08sm.png",0,0
"FKS08","prodimages/fksizesSM.png",0,1
"FKS08","prodimages/FlakeKing/fks08lg.png",1,0
"FKS08","prodimages/fksizesLG.png",1,1
"FKS10","prodimages/FlakeKing/fks10sm.png",0,0
"FKS10","prodimages/fksizesSM.png",0,1
"FKS10","prodimages/FlakeKing/fks10lg.png",1,0
"FKS10","prodimages/fksizesLG.png",1,1
"FKS11","prodimages/FlakeKing/fks11sm.png",0,0
"FKS11","prodimages/fksizesSM.png",0,1
"FKS11","prodimages/FlakeKing/fks11lg.png",1,0
"FKS11","prodimages/fksizesLG.png",1,1
"FKS14","prodimages/FlakeKing/fks14sm.png",0,0
"FKS14","prodimages/fksizesSM.png",0,1
"FKS14","prodimages/FlakeKing/fks14lg.png",1,0
"FKS14","prodimages/fksizesLG.png",1,1
"FKS16","prodimages/FlakeKing/fks16sm.png",0,0
"FKS16","prodimages/fksizesSM.png",0,1
"FKS16","prodimages/FlakeKing/fks16lg.png",1,0
"FKS16","prodimages/fksizesLG.png",1,1
"FKS17","prodimages/FlakeKing/fks17sm.png",0,0
"FKS17","prodimages/fksizesSM.png",0,1
"FKS17","prodimages/FlakeKing/fks17lg.png",1,0
"FKS17","prodimages/fksizesLG.png",1,1
"FKS19","prodimages/FlakeKing/fks19sm.png",0,0
"FKS19","prodimages/fksizesSM.png",0,1
"FKS19","prodimages/FlakeKing/fks19lg.png",1,0
"FKS19","prodimages/fksizesLG.png",1,1
"FKS20","prodimages/FlakeKing/fks20sm.png",0,0
"FKS20","prodimages/fksizesSM.png",0,1
"FKS20","prodimages/FlakeKing/fks20lg.png",1,0
"FKS20","prodimages/fksizesLG.png",1,1
"FKS21","prodimages/FlakeKing/fks21sm.png",0,0
"FKS21","prodimages/fksizesSM.png",0,1
"FKS21","prodimages/FlakeKing/fks21lg.png",1,0
"FKS21","prodimages/fksizesLG.png",1,1
"FKS23","prodimages/FlakeKing/FLKchksm.png",0,0
"FKS23","prodimages/fksizesSM.png",0,1
"FKS23","prodimages/FlakeKing/FLKchkLG.png",1,0
"FKS23","prodimages/fksizesLG.png",1,1
"FKU01","prodimages/FlakeKing/FLKchkCsm.png",0,0
"FKU01","prodimages/fksizesSM.png",0,1
"FKU01","prodimages/FlakeKing/FLKchkCLG.png",1,0
"FKU01","prodimages/fksizesLG.png",1,1
"FKU02","prodimages/FlakeKing/FLKchkksm.png",0,0
"FKU02","prodimages/fksizesSM.png",0,1
"FKU02","prodimages/FlakeKing/FLKchkkLG.png",1,0
"FKU02","prodimages/fksizesLG.png",1,1
"FKU23","prodimages/FlakeKing/fku23sm.png",0,0
"FKU23","prodimages/fksizesSM.png",0,1
"FKU23","prodimages/FlakeKing/fku23lg.png",1,0
"FKU23","prodimages/fksizesLG.png",1,1
"FKX01","prodimages/FlakeKing/fkx01sm.png",0,0
"FKX01","prodimages/fksizesSM.png",0,1
"FKX01","prodimages/FlakeKing/fkx01lg.png",1,0
"FKX01","prodimages/fksizesLG.png",1,1
"F-L","prodimages/fastlite0.gif",0,0
"FLAKEKING","prodimages/flakekingbf1.png",0,0
"FLAKEKINGFREE","prodimages/flakekingbf1.png",0,0
"FLAME-KIT","prodimages/flamekitsm.gif",0,0
"FLAME-KIT","prodimages/flamekit.gif",1,0
"FLDB","prodimages/fldb.gif",0,0
"FLIP","prodimages/24mmflipsm.png",0,0
"FLIP","prodimages/24mmflipLG.png",1,0
"FLIPB","prodimages/24mmflipsm1.png",0,0
"FLIPB","prodimages/24mmflipLG1.png",1,0
"FLIP-T","prodimages/24mmftsm.png",0,0
"FLIP-T","prodimages/24mmftlg.png",1,0
"FLYAMIVICE","prodimages/flyamivicesm.png",0,0
"FLYAMIVICE","prodimages/flyamivicelg.png",1,0
"FLYCOCA","prodimages/flycocasm.png",0,0
"FLYCOCA","prodimages/flycocalg.png",1,0
"FLYDETECTOR","prodimages/flydetectorsm.png",0,0
"FLYDETECTOR","prodimages/flydetectorlg.png",1,0
"FLYNO5","prodimages/flyno5sm.png",0,0
"FLYNO5","prodimages/flyno5lg.png",1,0
"FLYSTRAIGHT","prodimages/flystraightsm.png",0,0
"FLYSTRAIGHT","prodimages/flystraightlg.png",1,0
"FM35-33","prodimages/fm35SM.jpg",0,0
"FM35-33","prodimages/fm35LG.jpg",1,0
"FOM1000PU250","prodimages/Fkpu250sm.png",0,0
"FOM1000PU250","prodimages/Fkpu250lg.png",1,0
"FP-1/32","prodimages/FP132SM.png",0,0
"FP-1/32","prodimages/FP132LG.png",1,0
"FPDB","prodimages/fpdb.gif",0,0
"FRISK","prodimages/frisk.gif",0,0
"FRISK","prodimages/frisk.gif",1,0
"FSPB","prodimages/fspb.gif",0,0
"FT-6","prodimages/FT-SET.gif",0,0
"FT-6","prodimages/FT-SETlg.gif",1,0
"F-TANK","prodimages/tank1sm.jpg",0,0
"F-TANK","prodimages/tank1lg.jpg",1,0
"FTB","prodimages/baseflesh.gif",0,0
"FWH3825","prodimages/cpfwh25sm.png",0,0
"FWH3825","prodimages/cpfwhsm.png",0,1
"FWH3825","prodimages/cpfwh25lg.png",1,0
"FWH3825","prodimages/cpfwhlg.png",1,1
"FWH3835","prodimages/cpfwh35sm.png",0,0
"FWH3835","prodimages/cpfwhsm.png",0,1
"FWH3835","prodimages/cpfwh35lg.png",1,0
"FWH3835","prodimages/cpfwhlg.png",1,1
"FWH3850","prodimages/cpfwh50sm.png",0,0
"FWH3850","prodimages/cpfwhsm.png",0,1
"FWH3850","prodimages/cpfwh50lg.png",1,0
"FWH3850","prodimages/cpfwhlg.png",1,1
"G012001","prodimages/010714.jpg",0,0
"G012001","prodimages/gersonelite.png",1,0
"G-13224","prodimages/g13224.gif",0,0
"G-13324","prodimages/g13324.gif",0,0
"GAC18","prodimages/gac18sm.png",0,0
"GAC18","prodimages/gac18lg.png",1,0
"GAR343","prodimages/GAR343lg.png",0,0
"GBH-06","prodimages/gbhsm.png",0,0
"GBH-10","prodimages/gbhsm.png",0,0
"GEISHA","prodimages/geisha.gif",0,0
"GEISHA","prodimages/geishalg.gif",1,0
"GEN2200","prodimages/leafing/gen2200sm.png",0,0
"GEN2200","prodimages/leafing/gen2200LG.png",1,0
"GENCOP-25L","prodimages/leafing/gencoplsm.png",0,0
"GENCOP-25L","prodimages/leafing/gencoplLG.png",1,0
"GENCOP-25T","prodimages/leafing/gencoptsm.png",0,0
"GENCOP-25T","prodimages/leafing/gencoptLG.png",1,0
"GENSIL-1","prodimages/leafing/gensilsm.png",0,0
"GENSIL-1","prodimages/leafing/gensillg.png",1,0
"GF#12A","prodimages/gf12asm.gif",0,0
"GF#12A","prodimages/gf12a.gif",1,0
"GF99","prodimages/gf99.gif",0,0
"GFA01","prodimages/gfa01.png",0,0
"GFA02","prodimages/gfa02sm.png",0,0
"GFA02","prodimages/gfa02lg.png",1,0
"GFG670-SE","prodimages/GFG670.gif",0,0
"GFG670-SE","prodimages/GFG670lg.gif",1,0
"GFH1000","prodimages/gf100.gif",0,0
